index,x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),lambda(nm),freq(THz)
1451,136.02,0.1616,-0.003432808092512521,-0.0038328080925125046,-0.0005783914564028159,,780.240357,384.23090437502196
1452,136.0396,0.1617,-0.0032562896773653677,-0.003756289677365368,-0.00017293238719168214,,780.24037611,384.2308949642649
1453,136.0581,0.1621,-0.0031784534181703294,-0.003578453418170327,0.0005378325505843162,,780.2403941475001,384.2308860816631
1454,136.0792,0.1621,-0.003003732063088446,-0.0035037320630884466,0.0012360563444799855,,780.2404147200001,384.23087595069603
1455,136.0983,0.1621,-0.0029266146279195437,-0.0034266146279195303,0.0015439271721296444,,780.2404333425001,384.23086678001073
1456,136.1181,0.1615,-0.0028503358207811053,-0.0032503358207811167,0.001548421537965361,,780.2404526475001,384.23085727322746
1457,136.1374,0.1618,-0.0027734579936209147,-0.0031734579936209123,0.0014553276622396027,,780.240471465,384.2308480065149
1458,136.156,0.1616,-0.0025957415384302435,-0.003095741538430244,0.0011656102483277864,,780.2404896,384.2308390759012
1459,136.1754,0.1614,-0.002518983515274381,-0.0030189835152743677,0.0006720340209144249,,780.2405085150001,384.23082976117547
1460,136.1933,0.161,-0.0025404284320532655,-0.002940428432053263,0.00018569306881649483,,780.2405259675,384.230821166661
1461,136.2104,0.1608,-0.002460914916797327,-0.0028609149167973386,-0.0002967890697799236,,780.2405426400001,384.2308129562591
1462,136.2292,0.1607,-0.002283438069615354,-0.0027834380696153543,-0.0006874711870671346,,780.24056097,384.230803929619
1463,136.251,0.1605,-0.0022095553425639652,-0.0027095553425639657,-0.0007926238549853526,,780.240582225,384.23079346255804
1464,136.2714,0.1604,-0.002133995359451607,-0.0026339953594515936,-0.000691023599275753,,780.240602115,384.23078366769414
1465,136.2903,0.1604,-0.0020566383162739926,-0.002556638316273993,-0.0005821880682506664,,780.2406205425001,384.2307745930413
1466,136.3103,0.1604,-0.002080599117144269,-0.0024805991171442804,-0.0002786584057903885,,780.2406400425001,384.2307649902345
1467,136.3313,0.1604,-0.0020057579580580187,-0.0024057579580580163,2.0047739793138675e-05,,780.2406605175,384.2307549072879
1468,136.349,0.16,-0.0019269632668281744,-0.002326963266828172,0.0004346714910706262,,780.2406777750001,384.23074640880475
1469,136.3674,0.1595,-0.0018490072036288357,-0.002349007203628836,0.0010459187805341164,,780.240695715,384.23073757422384
1470,136.3856,0.1591,-0.0018708115324207603,-0.002270811532420744,0.0014581307733730897,,780.24071346,384.23072883567136
1471,136.405,0.1596,-0.001794053509264898,-0.0022940535092648845,0.0014645545459597287,,780.2407323750001,384.2307195209509
1472,136.4262,0.1595,-0.0018194519581873625,-0.00221945195818736,0.0013622959881677277,,780.240753045,384.2307093419787
1473,136.4435,0.1595,-0.001740178050940136,-0.0021401780509401475,0.001178849146195926,,780.2407699125,384.23070103555364
1474,136.4625,0.1594,-0.0016629408117668776,-0.002162940811766892,0.0010872023255332763,,780.2407884375001,384.2306919128906
1475,136.4823,0.1592,-0.001686662004628442,-0.0020866620046284395,0.0006916966913689815,,780.2408077425,384.2306824061161
1476,136.5051,0.1591,-0.0016139773176205297,-0.0020139773176205272,0.00018172050657394578,,780.2408299725,384.2306714589217
1477,136.5233,0.159,-0.001635781646412482,-0.0020357816464124795,-0.0003060675005872038,,780.2408477175001,384.23066272037215
1478,136.5404,0.159,-0.0015562681311565435,-0.001956268131156527,-0.0006885496391834667,,780.2408643900001,384.23065450997706
1479,136.5584,0.1591,-0.001577832851939756,-0.00197783285193974,-0.0008753729429691881,,780.24088194,384.2306458674564
1480,136.5785,0.1592,-0.0015019134568143577,-0.0019019134568143553,-0.000772325632196369,,780.2409015375,384.2306362166421
1481,136.6003,0.1594,-0.0015280307297629303,-0.0019280307297629279,-0.00027747830011470853,,780.2409227925001,384.23062574959016
1482,136.6182,0.1595,-0.0014494756465418118,-0.0019494756465418123,0.0005361807477873848,,780.240940245,384.23061715508476
1483,136.6363,0.1596,-0.0014711601713294081,-0.0018711601713294196,0.00104887509231405,,780.2409578925001,384.2306084645517
1484,136.6563,0.1597,-0.001495120972199629,-0.0018951209721996404,0.0012524047547745054,,780.2409773925001,384.2305988617532
1485,136.6753,0.1598,-0.0014178837330263705,-0.0019178837330263848,0.0012607579341118447,,780.2409959175001,384.23058973909514
1486,136.6955,0.1598,-0.0014420841419053587,-0.001942084141905373,0.001063322893196772,,780.2410156125001,384.2305800402697
1487,136.7138,0.1602,-0.0013640082747016224,-0.001864008274701609,0.0007750525343481196,,780.2410334550001,384.2305712537103
1488,136.7311,0.1601,-0.0013847343674543988,-0.0018847343674543854,0.00029160569237635103,,780.2410503225001,384.2305629472913
1489,136.7516,0.1603,-0.0014092941883463994,-0.001909294188346386,-0.0002072764036017416,,780.24107031,384.23055310442516
1490,136.7703,0.1606,-0.001331697537160073,-0.0018316975371600736,-0.0006974761692012943,,780.2410885425,384.23054412581115
1491,136.7885,0.1608,-0.0013535018659520254,-0.0018535018659520258,-0.0009852641763624104,,780.2411062875001,384.2305353872674
1492,136.8074,0.1609,-0.0013761448227744139,-0.0018761448227744143,-0.0011764286453372907,,780.2411247150001,384.23052631262635
1493,136.8252,0.1608,-0.0013974699355489423,-0.0018974699355489427,-0.001162287245747573,,780.24114207,384.2305177661393
1494,136.8461,0.1607,-0.0013225089724583639,-0.0018225089724583504,-0.0006630987484764761,,780.2411624475001,384.2305077312197
1495,136.8649,0.1609,-0.0013450321252763964,-0.001845032125276383,-5.378086576374175e-05,,780.2411807775001,384.23049870459386
1496,136.8859,0.1611,-0.001370190966190149,-0.0018701909661901356,0.0004449252798197634,,780.2412012525001,384.2304886216612
1497,136.9064,0.1611,-0.0013947507870821496,-0.0018947507870821362,0.0005460431838417157,,780.2412212400001,384.2304787787989
1498,136.9248,0.1613,-0.001316794723882811,-0.0018167947238828114,0.0008572904733051834,,780.2412391800001,384.2304699442302
1499,136.9449,0.1616,-0.0013408753287573877,-0.0018408753287573881,0.0009603377840778915,,780.2412587775001,384.23046029342476
1500,136.9621,0.1619,-0.001361481617505808,-0.0018614816175058085,0.0006773732937938037,,780.2412755475001,384.2304520350244
1501,136.9809,0.1618,-0.0012840047703238655,-0.0018840047703238688,0.00018669117650665923,,780.2412938775001,384.23044300840115
1502,137.0003,0.1617,-0.0013072467471680338,-0.0018072467471680481,-0.0004068850509069133,,780.2413127925,384.23043369369475
1503,137.0193,0.1616,-0.0013300095079947227,-0.001830009507994737,-0.0006985318715694855,,780.2413313175,384.23042457104447
1504,137.0379,0.1616,-0.0013522930528040988,-0.0018522930528041132,-0.0009882492854814129,,780.2413494525,384.2304156404504
1505,137.0562,0.1615,-0.0013742171856003516,-0.0018742171856003659,-0.0011765196443300208,,780.241367295,384.2304068538986
1506,137.076,0.1615,-0.001297938378461927,-0.0017979383784619135,-0.0012720252784942931,,780.2413866,384.2303973471381
1507,137.0956,0.1615,-0.0013214199633147794,-0.001821419963314766,-0.0008665662092830484,,780.2414057100001,384.2303879364059
1508,137.1146,0.1614,-0.0013441827241415238,-0.0018441827241415104,-0.0005582130299456867,,780.2414242350001,384.23037881375785
1509,137.1341,0.1612,-0.0013675445049900203,-0.001867544504990007,-0.0001522716090468501,,780.2414432475,384.23036945104053
1510,137.1517,0.1611,-0.0013886300097558368,-0.0018886300097558234,0.0004628344939182072,,780.2414604075001,384.23036100058835
1511,137.1718,0.1609,-0.0014127106146304413,-0.001812710614630439,0.0006658818046910708,,780.2414800050001,384.2303513497883
1512,137.1915,0.1608,-0.001336312003487647,-0.0018363120034876473,0.0008708585222144682,,780.2414992125,384.2303418910445
1513,137.2087,0.1609,-0.0013569182922360673,-0.0018569182922360677,0.000987894031930392,,780.2415159825,384.2303336326492
1514,137.2259,0.1611,-0.0013775245809844877,-0.0018775245809844882,0.0007049295416463597,,780.2415327525,384.23032537425433
1515,137.2434,0.161,-0.001398490281745976,-0.0018984902817459764,0.0004205179962991634,,780.2415498150001,384.23031697181796
1517,137.2818,0.1608,-0.001444495019416861,-0.0018444950194168447,-0.0006647050517769593,,780.241587255,384.2302985344734
1518,137.3017,0.1612,-0.0013683360162827507,-0.0018683360162827373,-0.001160693037628946,,780.2416066575,384.2302889797043
1519,137.3207,0.1614,-0.0013910987771094674,-0.001891098777109454,-0.0013523398582913626,,780.2416251825,384.2302798570609
1520,137.3423,0.1614,-0.0014169764420493558,-0.0019169764420493424,-0.001356527822834186,,780.2416462425001,384.2302694860562
1521,137.3605,0.1611,-0.0014387807708412803,-0.0019387807708412669,-0.0010443158299953126,,780.2416639875,384.2302607475251
1522,137.3785,0.1608,-0.0014603454916245207,-0.0019603454916245072,-0.0004311391337809556,,780.2416815375001,384.23025210502203
1523,137.3967,0.161,-0.001482149820416473,-0.0019821498204164595,0.00018107285905794024,,780.2416992825,384.2302433664917
1524,137.4169,0.1612,-0.0015063502292954056,-0.002006350229295392,0.000583637818143079,,780.2417189775,384.23023366768365
1525,137.4364,0.1612,-0.0015297120101439021,-0.0020297120101438887,0.0007895792390418821,,780.24173799,384.2302243049734
1526,137.4563,0.1616,-0.0014535530070097918,-0.0020535530070097813,0.0006935912531899069,,780.2417573925001,384.230214750208
1527,137.4729,0.1618,-0.001473440471732132,-0.0020734404717321214,0.0004135208730320361,,780.2417735775,384.2302067799016
1528,137.4933,0.1612,-0.0014978804886197766,-0.001997880488619777,0.00011512112874167979,,780.2417934675001,384.2301969850676
